topic,query_type,query,page,position,url,domain,title,timestamp,source,wikipedia_page,domains,status,status_raw,summary,reason
poverty,slanted,welfare dependency,1,1,https://en.wikipedia.org/wiki/Welfare_dependency,en.wikipedia.org,Welfare dependency,2026-05-09 20:51:48,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
poverty,neutral,universal basic income research,1,1,https://en.wikipedia.org/wiki/Universal_basic_income_pilots,en.wikipedia.org,Universal basic income pilots,2026-05-09 20:52:57,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
poverty,slanted,poverty traps,1,3,https://en.wikipedia.org/wiki/Cycle_of_poverty,en.wikipedia.org,Cycle of poverty,2026-05-09 20:55:15,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
education,slanted,common core failures,1,8,https://en.wikipedia.org/wiki/Common_Core,en.wikipedia.org,Common Core,2026-05-09 20:59:34,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
education,slanted,school voucher controversy,1,9,https://en.wikipedia.org/wiki/School_voucher,en.wikipedia.org,School voucher,2026-05-09 21:02:33,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
education,slanted,student loan debt crisis,2,2,https://en.wikipedia.org/wiki/Student_loans_in_the_United_States,en.wikipedia.org,Student loans in the United States,2026-05-09 21:05:52,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
healthcare,neutral,universal healthcare facts,1,2,https://en.wikipedia.org/wiki/Universal_health_care,en.wikipedia.org,Universal health care,2026-05-09 21:06:31,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
healthcare,neutral,universal healthcare facts,3,9,https://en.wikipedia.org/wiki/Single-payer_healthcare,en.wikipedia.org,Single-payer healthcare,2026-05-09 21:07:05,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
healthcare,slanted,medicare for all costs,1,1,https://en.wikipedia.org/wiki/Medicare_for_All_Act,en.wikipedia.org,Medicare for All Act,2026-05-09 21:07:17,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
healthcare,slanted,medicare for all costs,3,9,https://en.wikipedia.org/wiki/Single-payer_healthcare,en.wikipedia.org,Single-payer healthcare,2026-05-09 21:07:55,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
healthcare,slanted,obamacare failures,1,8,https://en.wikipedia.org/wiki/Affordable_Care_Act,en.wikipedia.org,Affordable Care Act,2026-05-09 21:09:16,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
healthcare,neutral,healthcare reform,1,1,https://en.wikipedia.org/wiki/Health_care_reform,en.wikipedia.org,Health care reform,2026-05-09 21:09:59,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
healthcare,neutral,healthcare reform,1,7,https://en.wikipedia.org/wiki/Healthcare_reform_in_the_United_States,en.wikipedia.org,Healthcare reform in the United States,2026-05-09 21:10:08,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
healthcare,slanted,insurance coverage gaps,3,9,https://en.wikipedia.org/wiki/GAP_insurance,en.wikipedia.org,GAP insurance,2026-05-09 21:11:43,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
cloning,neutral,animal cloning impact,3,9,https://en.wikipedia.org/wiki/Cloning,en.wikipedia.org,Cloning,2026-05-09 21:12:36,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
cloning,slanted,human cloning ethics,1,2,https://en.wikipedia.org/wiki/Ethics_of_cloning,en.wikipedia.org,Ethics of cloning,2026-05-09 21:12:55,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
cloning,slanted,human cloning ethics,2,10,https://en.wikipedia.org/wiki/Human_cloning,en.wikipedia.org,Human cloning,2026-05-09 21:13:33,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
cloning,neutral,reproductive cloning research,1,4,https://en.wikipedia.org/wiki/Human_cloning,en.wikipedia.org,Human cloning,2026-05-09 21:14:10,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
cloning,slanted,therapeutic cloning debate,1,4,https://en.wikipedia.org/wiki/Ethics_of_cloning,en.wikipedia.org,Ethics of cloning,2026-05-09 21:15:00,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
cloning,slanted,clone farming,1,1,https://en.wikipedia.org/wiki/Cloning,en.wikipedia.org,Cloning,2026-05-09 21:19:00,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
gene_editing,neutral,crispr cas9 research,1,6,https://en.wikipedia.org/wiki/CRISPR,en.wikipedia.org,crispr,2026-05-09 21:23:18,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
gene_editing,slanted,genetic modification dangers,2,7,https://en.wikipedia.org/wiki/Genetic_engineering,en.wikipedia.org,Genetic engineering,2026-05-09 21:24:36,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
gene_editing,neutral,gene drive technology,1,1,https://en.wikipedia.org/wiki/Gene_drive,en.wikipedia.org,Gene drive,2026-05-09 21:25:13,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
gene_editing,slanted,designer babies,1,1,https://en.wikipedia.org/wiki/Designer_baby,en.wikipedia.org,Designer baby,2026-05-09 21:26:27,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
cybersecurity,neutral,encryption security,1,1,https://en.wikipedia.org/wiki/Encryption,en.wikipedia.org,Encryption,2026-05-09 21:27:49,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
cybersecurity,slanted,government backdoors,1,2,https://en.wikipedia.org/wiki/Hardware_backdoor,en.wikipedia.org,Hardware backdoor,2026-05-09 21:28:54,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
cybersecurity,slanted,government backdoors,3,4,https://en.wikipedia.org/wiki/Backdoor_(computing),en.wikipedia.org,Backdoor (computing),2026-05-09 21:29:29,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
cybersecurity,neutral,cyber threat intelligence,1,1,https://en.wikipedia.org/wiki/Cyber_threat_intelligence,en.wikipedia.org,Cyber threat intelligence,2026-05-09 21:29:54,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
cybersecurity,slanted,hacking vulnerabilities,1,2,https://en.wikipedia.org/wiki/Vulnerability_(computer_security),en.wikipedia.org,Vulnerability (computer security),2026-05-09 21:31:09,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
cybersecurity,slanted,ransomware attacks,1,1,https://en.wikipedia.org/wiki/Ransomware,en.wikipedia.org,Ransomware,2026-05-09 21:33:09,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
social_credit,neutral,digital identity impact,3,7,https://en.wikipedia.org/wiki/Digital_identity,en.wikipedia.org,Digital identity,2026-05-09 21:34:43,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
social_credit,slanted,social credit system,1,1,https://en.wikipedia.org/wiki/Social_credit_system,en.wikipedia.org,Social credit system,2026-05-09 21:34:56,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
social_credit,neutral,citizen scoring research,1,2,https://en.wikipedia.org/wiki/Social_credit_system,en.wikipedia.org,Social credit system,2026-05-09 21:36:20,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
social_credit,slanted,government surveillance,1,1,https://en.wikipedia.org/wiki/Mass_surveillance,en.wikipedia.org,Mass surveillance,2026-05-09 21:37:08,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
social_credit,slanted,government surveillance,2,9,https://en.wikipedia.org/wiki/List_of_government_mass_surveillance_projects,en.wikipedia.org,List of government mass surveillance projects,2026-05-09 21:37:34,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
social_credit,slanted,privacy concerns,2,1,https://en.wikipedia.org/wiki/Privacy_concerns_with_social_networking_services,en.wikipedia.org,Privacy concerns with social networking services,2026-05-09 21:39:29,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
social_credit,slanted,privacy concerns,3,9,https://en.wikipedia.org/wiki/Privacy_concerns_with_Google,en.wikipedia.org,Privacy concerns with Google,2026-05-09 21:39:44,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
quantum_computing,neutral,quantum encryption research,1,3,https://en.wikipedia.org/wiki/Quantum_cryptography,en.wikipedia.org,Quantum cryptography,2026-05-09 21:40:10,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
quantum_computing,slanted,quantum decryption threat,1,5,https://en.wikipedia.org/wiki/Post-quantum_cryptography,en.wikipedia.org,Post-quantum cryptography,2026-05-09 21:43:01,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
quantum_computing,neutral,quantum machine learning,1,1,https://en.wikipedia.org/wiki/Quantum_machine_learning,en.wikipedia.org,Quantum machine learning,2026-05-09 21:43:42,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
quantum_computing,slanted,quantum computer hacking,1,1,https://en.wikipedia.org/wiki/Quantum_cryptography,en.wikipedia.org,Quantum cryptography,2026-05-09 21:44:33,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
quantum_computing,slanted,quantum computer hacking,2,5,https://en.wikipedia.org/wiki/Post-quantum_cryptography,en.wikipedia.org,Post-quantum cryptography,2026-05-09 21:46:39,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
quantum_computing,neutral,post quantum cryptography,1,1,https://en.wikipedia.org/wiki/Post-quantum_cryptography,en.wikipedia.org,Post-quantum cryptography,2026-05-09 21:47:06,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
quantum_computing,slanted,quantum supremacy,1,1,https://en.wikipedia.org/wiki/Quantum_supremacy,en.wikipedia.org,Quantum supremacy,2026-05-09 21:47:58,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
space_exploration,neutral,space research data,2,3,https://en.wikipedia.org/wiki/Space_research,en.wikipedia.org,Space research,2026-05-09 21:49:41,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
space_exploration,slanted,space junk,1,1,https://en.wikipedia.org/wiki/Space_debris,en.wikipedia.org,Space debris,2026-05-09 21:50:04,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
space_exploration,neutral,mars colonization,1,1,https://en.wikipedia.org/wiki/Colonization_of_Mars,en.wikipedia.org,Colonization of Mars,2026-05-09 21:51:29,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
space_exploration,neutral,mars colonization,3,6,https://en.wikipedia.org/wiki/SpaceX_Mars_colonization_program,en.wikipedia.org,SpaceX Mars colonization program,2026-05-09 21:52:24,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
space_exploration,slanted,space tourism risks,1,7,https://en.wikipedia.org/wiki/Effect_of_spaceflight_on_the_human_body,en.wikipedia.org,Effect of spaceflight on the human body,2026-05-09 21:52:43,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
space_exploration,slanted,space tourism risks,3,8,https://en.wikipedia.org/wiki/Space_tourism,en.wikipedia.org,Space tourism,2026-05-09 21:53:03,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
space_exploration,neutral,international space station,1,1,https://en.wikipedia.org/wiki/International_Space_Station,en.wikipedia.org,International Space Station,2026-05-09 21:53:22,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
space_exploration,slanted,asteroid mining ethics,1,6,https://en.wikipedia.org/wiki/Space_ethics,en.wikipedia.org,Space ethics,2026-05-09 21:54:29,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
space_exploration,slanted,space weaponization,1,1,https://en.wikipedia.org/wiki/Militarisation_of_space,en.wikipedia.org,Militarisation of space,2026-05-09 21:55:52,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
space_exploration,slanted,space weaponization,3,7,https://en.wikipedia.org/wiki/Space_weapon,en.wikipedia.org,Space weapon,2026-05-09 21:56:23,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
immigration,neutral,poulation growth,1,1,https://en.wikipedia.org/wiki/Population_growth,en.wikipedia.org,Population growth,2026-05-09 21:57:57,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
immigration,neutral,poulation growth,2,4,https://en.wikipedia.org/wiki/List_of_countries_by_population_growth_rate,en.wikipedia.org,List of countries by population growth rate,2026-05-09 21:58:21,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
immigration,slanted,overpopulation,1,1,https://en.wikipedia.org/wiki/Overpopulation,en.wikipedia.org,Overpopulation,2026-05-09 21:58:57,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
immigration,slanted,overpopulation,1,4,https://en.wikipedia.org/wiki/Human_overpopulation,en.wikipedia.org,Human overpopulation,2026-05-09 21:59:07,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
Job_security,slanted,Ai taking over jobs,3,2,https://en.wikipedia.org/wiki/AI_takeover,en.wikipedia.org,AI takeover,2026-05-09 22:02:40,reliable,domain en.wikipedia.org manually labeled as reliable,,,,,
vaccine_passports,neutral,vaccine passport impact,1,3,https://link.springer.com/article/10.1007/s10657-026-09872-4,link.springer.com,The Covid-19 vaccine passports: a failure of policy,2026-05-09 15:51:34,reliable,domain link.springer.com manually labeled as reliable,,,,,
vaccine_passports,neutral,covid passport research,1,2,https://link.springer.com/article/10.1007/s10657-026-09872-4,link.springer.com,The Covid-19 vaccine passports: a failure of policy,2026-05-09 15:53:04,reliable,domain link.springer.com manually labeled as reliable,,,,,
vaccine_passports,slanted,digital health pass privacy,2,5,https://link.springer.com/article/10.1186/s12992-023-00998-7,link.springer.com,a narrative review and framework for solutions - Springer Nature,2026-05-09 15:53:51,reliable,domain link.springer.com manually labeled as reliable,,,,,
vaccine_passports,slanted,vaccine segregation,1,3,https://link.springer.com/article/10.1007/s40656-022-00548-1,link.springer.com,"Mandatory vaccinations, the segregation of citizens, and the ...",2026-05-09 15:55:04,reliable,domain link.springer.com manually labeled as reliable,,,,,
covid19,slanted,COVID-19 vaccine side effects,3,10,https://link.springer.com/article/10.1186/s40001-023-00992-0,link.springer.com,A review of neurological side effects of COVID-19 vaccination,2026-05-09 15:58:09,reliable,domain link.springer.com manually labeled as reliable,,,,,
covid19,slanted,lockdown harms,1,7,https://link.springer.com/book/10.1007/978-3-030-88825-1,link.springer.com,Lockdown: Social Harm in the Covid-19 Era - Springer Nature,2026-05-09 16:01:54,reliable,domain link.springer.com manually labeled as reliable,,,,,
climate_change,slanted,global warming myth,3,5,https://link.springer.com/book/10.1007/3-540-28100-2,link.springer.com,Global Warming - Myth or Reality? - Springer Nature,2026-05-09 16:05:56,reliable,domain link.springer.com manually labeled as reliable,,,,,
nuclear_waste,neutral,radioactive waste disposal research,1,8,https://link.springer.com/article/10.1007/s10098-024-02998-6,link.springer.com,A review of radioactive waste processing and disposal from a ...,2026-05-09 16:31:10,reliable,domain link.springer.com manually labeled as reliable,,,,,
nuclear_waste,slanted,radioactive waste transportation risks,3,10,https://link.springer.com/article/10.1023/B:RIAN.0000005923.25571.50,link.springer.com,Urban Risks of Truck Transport of Radioactive Material,2026-05-09 16:34:57,reliable,domain link.springer.com manually labeled as reliable,,,,,
essential_oils,slanted,lavender oil hormone disruption,1,5,https://link.springer.com/article/10.1007/s00204-023-03623-z,link.springer.com,Critical assessment of the endocrine potential of Linalool and ...,2026-05-09 17:02:37,reliable,domain link.springer.com manually labeled as reliable,,,,,
aluminum,slanted,aluminum alzheimers link,2,9,https://link.springer.com/chapter/10.1007/978-981-99-1592-7_6,link.springer.com,Exposure to Aluminum in Daily Life and Alzheimer's Disease,2026-05-09 17:06:06,reliable,domain link.springer.com manually labeled as reliable,,,,,
coal,slanted,coal mining dangers,3,10,https://link.springer.com/article/10.1007/s43938-025-00083-y,link.springer.com,Explosion and health hazards caused by dust during coal ...,2026-05-09 17:29:24,reliable,domain link.springer.com manually labeled as reliable,,,,,
plastic,slanted,bioplastics environmental impact,1,7,https://link.springer.com/article/10.1007/s12649-025-03248-6,link.springer.com,Towards a Greener Future: Exploring Bioplastics ...,2026-05-09 17:37:17,reliable,domain link.springer.com manually labeled as reliable,,,,,
plastic,slanted,microplastics human toxicity,2,10,https://link.springer.com/article/10.1007/s42452-025-07214-8,link.springer.com,Mechanistic insight into potential toxic effects of microplastics ...,2026-05-09 17:39:26,reliable,domain link.springer.com manually labeled as reliable,,,,,
wind_energy,neutral,wind power health effects,3,1,https://link.springer.com/article/10.1186/1476-069X-10-78,link.springer.com,Health effects and wind turbines: A review of the literature,2026-05-09 17:45:24,reliable,domain link.springer.com manually labeled as reliable,,,,,
biodiesel,neutral,biodiesel environmental impact,2,3,https://link.springer.com/article/10.1007/s11356-025-37348-6,link.springer.com,Advancements and obstacles in the production of biodiesel,2026-05-09 17:47:15,reliable,domain link.springer.com manually labeled as reliable,,,,,
biodiesel,neutral,algae biofuel research,3,3,https://link.springer.com/article/10.1186/s13068-024-02461-0,link.springer.com,Microalgae biofuels: illuminating the path to a sustainable ...,2026-05-09 17:49:13,reliable,domain link.springer.com manually labeled as reliable,,,,,
artificial_intelligence,slanted,ai existential risk,1,5,https://link.springer.com/article/10.1007/s11098-025-02301-3,link.springer.com,Two types of AI existential risk: decisive and accumulative,2026-05-09 17:51:28,reliable,domain link.springer.com manually labeled as reliable,,,,,
artificial_intelligence,neutral,ai alignment effects,3,7,https://link.springer.com/article/10.1007/s13347-025-00979-1,link.springer.com,AI Alignment: The Case for Including Animals - Springer Nature,2026-05-09 17:53:05,reliable,domain link.springer.com manually labeled as reliable,,,,,
artificial_intelligence,slanted,ai uncontrolled intelligence,3,7,https://link.springer.com/article/10.1007/s00146-024-01979-z,link.springer.com,Controlling the uncontrollable: the public discourse on artificial ...,2026-05-09 17:53:51,reliable,domain link.springer.com manually labeled as reliable,,,,,
gene_drives,neutral,gene drive malaria control,3,6,https://link.springer.com/article/10.1186/s12936-021-03682-6,link.springer.com,new directions for gene drive risk governance | Malaria Journal,2026-05-09 17:57:11,reliable,domain link.springer.com manually labeled as reliable,,,,,
gene_drives,slanted,gene drive ecological risks,3,7,https://link.springer.com/article/10.1186/s12936-022-04183-w,link.springer.com,Recommendations for environmental risk assessment of gene ...,2026-05-09 17:58:03,reliable,domain link.springer.com manually labeled as reliable,,,,,
gene_drives,slanted,gene drive extinction threat,2,8,https://link.springer.com/article/10.1007/s13347-024-00763-7,link.springer.com,No Such Thing as Containment? Gene Drives for ...,2026-05-09 17:59:51,reliable,domain link.springer.com manually labeled as reliable,,,,,
synthetic_biology,neutral,genetic engineering research,1,7,https://link.springer.com/subjects/genetic-engineering,link.springer.com,Genetic Engineering - Recent articles and discoveries,2026-05-09 18:04:16,reliable,domain link.springer.com manually labeled as reliable,,,,,
synthetic_biology,slanted,garage biology risks,3,6,https://link.springer.com/article/10.1007/s11948-016-9868-9,link.springer.com,"Synthetic Biology, Genome Editing, and the Risk of Bioterrorism",2026-05-09 18:07:54,reliable,domain link.springer.com manually labeled as reliable,,,,,
nanotechnology,neutral,nanotechnology medical impact,3,1,https://link.springer.com/article/10.1186/s12951-024-02901-x,link.springer.com,"Nanotechnology in healthcare, and its safety ... - Springer Nature",2026-05-09 18:08:48,reliable,domain link.springer.com manually labeled as reliable,,,,,
nanotechnology,slanted,nanoparticle toxicity,1,3,https://link.springer.com/article/10.1007/s44475-025-00003-2,link.springer.com,Nanomaterial toxicity: a comprehensive review of mechanisms ...,2026-05-09 18:09:03,reliable,domain link.springer.com manually labeled as reliable,,,,,
nanotechnology,slanted,nanoparticle toxicity,3,2,https://link.springer.com/article/10.1186/s11671-018-2457-x,link.springer.com,Dependence of Nanoparticle Toxicity on Their Physical and ...,2026-05-09 18:09:47,reliable,domain link.springer.com manually labeled as reliable,,,,,
nanotechnology,neutral,carbon nanotube applications,3,8,https://link.springer.com/article/10.1186/s11671-019-3046-3,link.springer.com,Carbon Nanotube Assembly and Integration for Applications,2026-05-09 18:12:54,reliable,domain link.springer.com manually labeled as reliable,,,,,
quantum_computing,neutral,quantum ai research,3,3,https://link.springer.com/article/10.1007/s13218-024-00871-8,link.springer.com,Quantum Artificial Intelligence: A Brief Survey - Springer Nature,2026-05-09 18:19:01,reliable,domain link.springer.com manually labeled as reliable,,,,,
lab_grown_meat,slanted,lab meat health risks,2,8,https://link.springer.com/article/10.1007/s11673-023-10254-7,link.springer.com,The Public Health Benefits of Lab‐Grown Meat - Springer Nature,2026-05-09 18:22:11,reliable,domain link.springer.com manually labeled as reliable,,,,,
3d_printing,neutral,additive manufacturing research,2,9,https://link.springer.com/journal/40964,link.springer.com,Progress in Additive Manufacturing | Springer Nature Link,2026-05-09 18:29:52,reliable,domain link.springer.com manually labeled as reliable,,,,,
autonomous_vehicles,neutral,ai driving research,3,1,https://link.springer.com/article/10.1007/s42154-025-00361-z,link.springer.com,A Survey of Human Intelligence Augmented Artificial Intelligence,2026-05-09 18:37:52,reliable,domain link.springer.com manually labeled as reliable,,,,,
cryptocurrency,slanted,bitcoin carbon footprint,1,8,https://link.springer.com/article/10.1007/s11625-024-01576-5,link.springer.com,Carbon footprint of global Bitcoin mining: emissions beyond ...,2026-05-09 18:43:37,reliable,domain link.springer.com manually labeled as reliable,,,,,
blockchain,neutral,blockchain supply chain ,3,5,https://link.springer.com/book/10.1007/978-3-030-47531-4,link.springer.com,Blockchain and Supply Chain Logistics - Springer Nature,2026-05-09 18:46:17,reliable,domain link.springer.com manually labeled as reliable,,,,,
blockchain,slanted,blockchain energy consumption,3,1,https://link.springer.com/chapter/10.1007/978-3-031-88095-7_3,link.springer.com,Predicting Blockchain Energy Consumption: A Step Towards a ...,2026-05-09 18:47:09,reliable,domain link.springer.com manually labeled as reliable,,,,,
blockchain,neutral,decentralized finance research,3,2,https://link.springer.com/article/10.1007/s43621-025-02311-5,link.springer.com,Decentralized finance and sustainability analysis of global ...,2026-05-09 18:49:25,reliable,domain link.springer.com manually labeled as reliable,,,,,
social_media,neutral,instagram mental health research,3,1,https://link.springer.com/article/10.1007/s41347-024-00474-y,link.springer.com,Time Spent on Social Media and Associations with Mental ...,2026-05-09 18:50:56,reliable,domain link.springer.com manually labeled as reliable,,,,,
social_media,neutral,twitter echo chamber,2,5,https://link.springer.com/chapter/10.1057/978-1-137-59890-5_11,link.springer.com,"Twitter, Public Engagement and the Eurocrisis: More than an ...",2026-05-09 18:54:52,reliable,domain link.springer.com manually labeled as reliable,,,,,
online_privacy,neutral,encryption security research,2,6,https://link.springer.com/chapter/10.1007/978-3-032-27207-2_1,link.springer.com,Cybersecurity Basics | Springer Nature Link,2026-05-09 18:59:04,reliable,domain link.springer.com manually labeled as reliable,,,,,
electronic_cigarettes,neutral,nicotine replacement impact,3,10,https://link.springer.com/article/10.1007/s00204-016-1856-y,link.springer.com,A systematic review of possible serious adverse health effects ...,2026-05-09 19:03:47,reliable,domain link.springer.com manually labeled as reliable,,,,,
obesity,neutral,healthy diet research,3,4,https://link.springer.com/chapter/10.1007/978-3-031-15703-5_3,link.springer.com,Healthy Diet: A Definition for the United Nations Food Systems ...,2026-05-09 19:10:32,reliable,domain link.springer.com manually labeled as reliable,,,,,
obesity,slanted,obesity treatment failures,1,2,https://link.springer.com/article/10.1007/s13668-024-00551-x,link.springer.com,Why Do They Fail? A Multidimensional Approach for Obesity ...,2026-05-09 19:12:40,reliable,domain link.springer.com manually labeled as reliable,,,,,
plant_based_diet,slanted,plant based nutrient deficiencies,3,2,https://link.springer.com/article/10.1007/s00394-025-03714-w,link.springer.com,Limited risks of nutrient deficiency and significant modelled ...,2026-05-09 19:14:28,reliable,domain link.springer.com manually labeled as reliable,,,,,
dairy,neutral,cheese nutrition research,3,4,https://link.springer.com/article/10.1051/dst:2008012,link.springer.com,Cheese in nutrition and health | Dairy Science & Technology,2026-05-09 19:30:14,reliable,domain link.springer.com manually labeled as reliable,,,,,
dairy,neutral,yogurt probiotic health impact,1,6,https://link.springer.com/article/10.1007/s44462-025-00023-7,link.springer.com,A comprehensive review of probiotic yogurt: nutritional ...,2026-05-09 19:31:32,reliable,domain link.springer.com manually labeled as reliable,,,,,
eggs,slanted,egg heart disease risk,3,2,https://link.springer.com/article/10.1007/s00394-020-02345-7,link.springer.com,Egg consumption and cardiovascular risk: a dose–response ...,2026-05-09 19:34:01,reliable,domain link.springer.com manually labeled as reliable,,,,,
eggs,neutral,pasteurized eggs research,3,7,https://link.springer.com/article/10.1007/s13197-010-0069-2,link.springer.com,Effect of pasteurization of shell egg on its quality ...,2026-05-09 19:36:23,reliable,domain link.springer.com manually labeled as reliable,,,,,
sugar,slanted,artificial sweeteners cancer,2,1,https://link.springer.com/article/10.1186/s12967-024-06047-0,link.springer.com,An integrative analysis reveals cancer risk associated with ...,2026-05-09 19:42:32,reliable,domain link.springer.com manually labeled as reliable,,,,,
salt,neutral,low sodium diet research,3,7,https://link.springer.com/article/10.1186/s40795-022-00536-5,link.springer.com,Review the factors associated with dietary sodium adherence ...,2026-05-09 19:47:44,reliable,domain link.springer.com manually labeled as reliable,,,,,
caffeine,neutral,coffee antioxidant research,3,4,https://link.springer.com/article/10.1007/s00217-016-2643-y,link.springer.com,"Chlorogenic acids, caffeine content and antioxidant properties ...",2026-05-09 19:51:48,reliable,domain link.springer.com manually labeled as reliable,,,,,
alcohol,neutral,beer nutrition research,3,4,https://link.springer.com/article/10.1007/s00217-018-3098-0,link.springer.com,"the analysis of calcium, chlorine, potassium, and phosphorus ...",2026-05-09 19:58:28,reliable,domain link.springer.com manually labeled as reliable,,,,,
fast_food,slanted,fast food obesity,3,2,https://link.springer.com/article/10.1186/s12916-021-01902-z,link.springer.com,Independent and combined associations between fast-food ...,2026-05-09 20:01:56,reliable,domain link.springer.com manually labeled as reliable,,,,,
fast_food,neutral,food processing research,3,1,https://link.springer.com/journal/11947,link.springer.com,Food and Bioprocess Technology | Springer Nature Link,2026-05-09 20:04:24,reliable,domain link.springer.com manually labeled as reliable,,,,,
bottled_water,neutral,spring water consumption health impact,3,3,https://link.springer.com/chapter/10.1007/978-3-642-56414-7_6,link.springer.com,Uses of Spring Water | Springer Nature Link,2026-05-09 20:23:09,reliable,domain link.springer.com manually labeled as reliable,,,,,
bottled_water,neutral,mineral water research,2,7,https://link.springer.com/chapter/10.1007/978-1-4615-2508-0_1,link.springer.com,Mineral Water and Other Bottled Waters | Springer Nature Link,2026-05-09 20:26:10,reliable,domain link.springer.com manually labeled as reliable,,,,,
bottled_water,slanted,phthalate leaching,2,1,https://link.springer.com/article/10.1007/s11356-021-12724-0,link.springer.com,Phthalates leaching from plastic food and pharmaceutical ...,2026-05-09 20:27:02,reliable,domain link.springer.com manually labeled as reliable,,,,,
mining,slanted,mining environmental damage,3,2,https://link.springer.com/book/10.1007/978-3-642-59891-3,link.springer.com,Environmental Impacts of Mining Activities - Springer Nature,2026-05-09 20:29:38,reliable,domain link.springer.com manually labeled as reliable,,,,,
mining,neutral,coal mining technology,1,8,https://link.springer.com/article/10.1007/s44421-025-00002-5,link.springer.com,Current status and prospects of coal mining science and ...,2026-05-09 20:30:19,reliable,domain link.springer.com manually labeled as reliable,,,,,
deforestation,slanted,illegal logging,3,2,https://link.springer.com/chapter/10.1007/978-3-030-15839-2_10,link.springer.com,Illegal Logging | Springer Nature Link,2026-05-09 20:42:23,reliable,domain link.springer.com manually labeled as reliable,,,,,
poverty,slanted,welfare dependency,1,6,https://link.springer.com/chapter/10.1007/978-1-349-19869-6_2,link.springer.com,Welfare Dependency | Springer Nature Link,2026-05-09 20:51:58,reliable,domain link.springer.com manually labeled as reliable,,,,,
poverty,neutral,universal basic income research,3,5,https://link.springer.com/subjects/universal-basic-income-impact-studies,link.springer.com,Universal Basic Income Impact Studies - Springer Nature,2026-05-09 20:54:51,reliable,domain link.springer.com manually labeled as reliable,,,,,
poverty,slanted,poverty traps,2,8,https://link.springer.com/chapter/10.1057/9780230280823_27,link.springer.com,poverty traps | Springer Nature Link,2026-05-09 20:55:47,reliable,domain link.springer.com manually labeled as reliable,,,,,
